noteId	participantId	createdAtMillis	agree	disagree	helpful	notHelpful	helpfulOther	helpfulInformative	helpfulClear	helpfulEmpathetic	helpfulGoodSources	helpfulUniqueContext	notHelpfulOther	notHelpfulIncorrect	notHelpfulSourcesMissingOrUnreliable	notHelpfulOpinionSpeculationOrBias	notHelpfulMissingKeyPoints	notHelpfulOutdated	notHelpfulHardToUnderstand	notHelpfulArgumentativeOrInflammatory	notHelpfulOffTopic	notHelpfulSpamHarassmentOrAbuse
1354946548912828418	399F030EB7A317B23E340EC7BACE09D6	1611948463733	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354946548912828418	D85B93A400C2139BFB318C2D34AA1A64	1611879504498	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354946548912828418	C6ED76D853CCB2D87E7CE083330CA3F5	1611951411533	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354946548912828418	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017902738	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354946548912828418	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889772469	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354946548912828418	9466B3AC539AF0E5099B5FA99E829C3A	1612045148975	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354946548912828418	F9019264E8865453A1EF8F4496689A8D	1611879837412	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354946548912828418	9D1C33C071C27D10E92110DCA5827D10	1611881534018	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354947464000921603	2E4657A8FD06B7446FA59CF14CC7EB9D	1611881938094	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	1774817F64001611DBDA0C5ACBC04EA5	1611887538265	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1354948636707151884	671E81B4F95129C2C2928AD9D8F9070A	1611880309893	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	7964DB6E1CDB7701A2D4E46B88B47D69	1611885149864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	C042B79360DD868DE27BE71C0D189CAF	1611883351440	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354948636707151884	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612044929850	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	BD8AAC707C01E00462AD732FD61A8DBA	1611885873648	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	562C979B44CA675FF61991D62F444DF2	1611890089416	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	FF86D24E9FB25B6D9608F7391D184BF1	1611899625236	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	F6E64367553ED2E144C78F6F625038DC	1611884492960	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	626E66F034099EF96CDCC1A9D74E35D5	1611895480756	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	FAD966ED2A6CBEE628D5FDA66EA62339	1611896038849	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354948636707151884	26FF6A4110EE18B52520B5130E91EB9E	1611880065293	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	52E7E8AC27398A29A5D8B54CD24439F9	1611887364418	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354948636707151884	E7DA61296B87C873173B4008C7A16D72	1611938832847	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	27FD85B4BE1B40D2CC88FF7D86870DEF	1611883034504	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354949447965233172	86B496EF38AA1B58E7C2E7D1E2010A3E	1611886047569	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354949447965233172	22B4989FC83083911564F71B80A75A21	1611889214844	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	7D3D41B7B1E361897AE01F38924AD2BF	1611882126288	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	8535D4BC3EE81E45F0DEF730596ACF4B	1611950171274	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	253F0C63E956315784FB45D37662F525	1611981968970	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	FAD966ED2A6CBEE628D5FDA66EA62339	1611941092221	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	9D1C33C071C27D10E92110DCA5827D10	1611881503844	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	47FC8DB642EA7CBE3B9A13AE98F3500A	1611941390593	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017260702	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354949447965233172	399F030EB7A317B23E340EC7BACE09D6	1611948452553	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354949447965233172	D85B93A400C2139BFB318C2D34AA1A64	1611880462684	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1354949447965233172	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611882112313	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0
1354949447965233172	0B9FF7AEC08366A80F129E379DEADA81	1611885227051	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1354949447965233172	AA57ACE7C3D2000C5D307B3C658FD6AC	1612581484054	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	C7F5E60B20F8B5FACFA11CF5C94D2935	1611931460043	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354949447965233172	9B14A13CB320ED7C005AB974BC1429E2	1612628218655	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	E9A6ABC0175771C12A95B00C762F2F0D	1614248506404	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0
1354949447965233172	40625ACC55AFE31D886B21316D26C93A	1612042099105	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
1354949447965233172	9466B3AC539AF0E5099B5FA99E829C3A	1612045143540	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	AECA621BD49DBD17B585EFF22D682450	1611885362510	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354949447965233172	C6ED76D853CCB2D87E7CE083330CA3F5	1611951383382	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354949447965233172	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889759666	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354949447965233172	833DB7A8DD53BB58009275B560A225CA	1611883303732	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	BBC0CE5493709BBD10EFE1E5ADCDA459	1611884405143	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354949447965233172	DAA0362CA88F2CAAE0CE3B5FC81E10B0	1611924051615	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354949447965233172	B8DB53D34A34BAB7840119E977C3ADB6	1611887911380	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354950136405716998	C6ED76D853CCB2D87E7CE083330CA3F5	1611955253394	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354950136405716998	47CE75076B4EC5B451241F22FB56FBE6	1611880584932	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354950136405716998	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612043823851	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354951010209456132	A9C8E4572500D4AFF54A8ADBB14734AC	1611891432672	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354951010209456132	47CE75076B4EC5B451241F22FB56FBE6	1611886241773	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354951010209456132	7585B8804A32416E91E51837F351F249	1611886908388	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354951195593478146	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612044020943	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354951195593478146	0B9FF7AEC08366A80F129E379DEADA81	1611885794244	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
1354951429463531520	0B9FF7AEC08366A80F129E379DEADA81	1611885767847	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354951429463531520	50D42335501EF9F79ED4083E018C55B9	1611889159522	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
1354951429463531520	47CE75076B4EC5B451241F22FB56FBE6	1611885926360	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354951429463531520	C6ED76D853CCB2D87E7CE083330CA3F5	1611966910500	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354951429463531520	F32B1F1653CF7033D424DD63ABAC674C	1611966489333	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354952644020883459	C70CA4D31770042214568F6BD21F1DE0	1611957243221	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354952644020883459	253F0C63E956315784FB45D37662F525	1611979989222	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354952644020883459	86E31F6AA456C27F1B7359ACF2858312	1611881192129	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354952644020883459	3BC97E035DB02C77B742115AE9155E07	1611897101838	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354952644020883459	27C2CE23A68F32F61C3B361C39E358AD	1611882955739	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354952737604165642	C6ED76D853CCB2D87E7CE083330CA3F5	1611955718502	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354952737604165642	47CE75076B4EC5B451241F22FB56FBE6	1611881252721	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354953812184862724	C6ED76D853CCB2D87E7CE083330CA3F5	1611955238802	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354953812184862724	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612043805092	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354955055833743367	9B14A13CB320ED7C005AB974BC1429E2	1612628179078	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1354955055833743367	AA57ACE7C3D2000C5D307B3C658FD6AC	1612581479017	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354955055833743367	833DB7A8DD53BB58009275B560A225CA	1611883276169	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955055833743367	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611882093374	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955055833743367	8535D4BC3EE81E45F0DEF730596ACF4B	1612022673850	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354955055833743367	9466B3AC539AF0E5099B5FA99E829C3A	1612045126871	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354955055833743367	0B9FF7AEC08366A80F129E379DEADA81	1611885210969	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354955055833743367	253F0C63E956315784FB45D37662F525	1611981934106	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354955055833743367	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889740643	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354955055833743367	C6ED76D853CCB2D87E7CE083330CA3F5	1611951367652	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354955055833743367	399F030EB7A317B23E340EC7BACE09D6	1611948417520	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	8DD192E5035EBC305A2C3A17A023B4FD	1611895411433	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	9466B3AC539AF0E5099B5FA99E829C3A	1612045121310	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354955831163432965	9B14A13CB320ED7C005AB974BC1429E2	1612628127400	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354955831163432965	399F030EB7A317B23E340EC7BACE09D6	1611948410490	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354955831163432965	833DB7A8DD53BB58009275B560A225CA	1611883266313	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354955831163432965	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889720312	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
1354955831163432965	C6ED76D853CCB2D87E7CE083330CA3F5	1611951353536	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	253F0C63E956315784FB45D37662F525	1611981923462	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354955831163432965	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611882083929	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0
1354955831163432965	8535D4BC3EE81E45F0DEF730596ACF4B	1611950153134	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	AECA621BD49DBD17B585EFF22D682450	1611885351172	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	AA57ACE7C3D2000C5D307B3C658FD6AC	1612581472320	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354955831163432965	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017927419	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354955831163432965	0B9FF7AEC08366A80F129E379DEADA81	1611885196480	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354955831163432965	40625ACC55AFE31D886B21316D26C93A	1612042083071	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956198915747852	C6ED76D853CCB2D87E7CE083330CA3F5	1611955707391	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354956198915747852	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612044162926	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354956296123002890	9B14A13CB320ED7C005AB974BC1429E2	1612628108170	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354956296123002890	C6ED76D853CCB2D87E7CE083330CA3F5	1611951328003	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354956296123002890	253F0C63E956315784FB45D37662F525	1611981909455	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	833DB7A8DD53BB58009275B560A225CA	1611883247605	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611882064820	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	8535D4BC3EE81E45F0DEF730596ACF4B	1612022634670	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	F9019264E8865453A1EF8F4496689A8D	1612066205923	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354956296123002890	AA57ACE7C3D2000C5D307B3C658FD6AC	1612581465844	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354956296123002890	7D3D41B7B1E361897AE01F38924AD2BF	1611882103348	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	9466B3AC539AF0E5099B5FA99E829C3A	1612045112555	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354956296123002890	0B9FF7AEC08366A80F129E379DEADA81	1611885177233	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017935972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956296123002890	FAD966ED2A6CBEE628D5FDA66EA62339	1611896628480	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354956301600763913	785F608A49A333D59696479B96A0FE49	1611883271301	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956301600763913	A9C2082F2ACDFA7C2218BCA7757744F7	1611882387724	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354956301600763913	0B9FF7AEC08366A80F129E379DEADA81	1611885112054	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1354956301600763913	47CE75076B4EC5B451241F22FB56FBE6	1611881823641	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354956578034741257	0709C22A264320253D219D21DF3AA5B3	1611977358304	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354956578034741257	6FA95D00B8D9481914545235B763EEF0	1611893571197	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354958457384927249	3E52E9A470202A968D00FF8078C541E2	1611902431490	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354958457384927249	47CE75076B4EC5B451241F22FB56FBE6	1611882562602	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1354958457384927249	B8DB53D34A34BAB7840119E977C3ADB6	1612121728172	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354958457384927249	A9C8E4572500D4AFF54A8ADBB14734AC	1611891631329	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354958726722150405	A9C2082F2ACDFA7C2218BCA7757744F7	1611882375525	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354958726722150405	E25DA1B2E8DB417146D1E8F91CF7CF1E	1611882922394	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354960299271581712	1F86347266D785BFCDE8FFB8369A8E84	1611900959484	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1
1354960299271581712	7585B8804A32416E91E51837F351F249	1611886852576	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1354960299271581712	5557A9615F6F83DDDBA4391157D1F467	1611883481351	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
1354960299271581712	27FD85B4BE1B40D2CC88FF7D86870DEF	1611882941888	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354960299271581712	1F3995963872A37EFDBFFBB9206CBE52	1611886529499	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354960299271581712	785F608A49A333D59696479B96A0FE49	1611883032211	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
1354960299271581712	A9C8E4572500D4AFF54A8ADBB14734AC	1611891562205	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354960299271581712	B746C7A7D9735346323091C99A9578E3	1611944236635	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354960299271581712	BD8AAC707C01E00462AD732FD61A8DBA	1611931603070	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
1354960299271581712	C6ED76D853CCB2D87E7CE083330CA3F5	1611961597280	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
1354961536356405250	7964DB6E1CDB7701A2D4E46B88B47D69	1611885163356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961536356405250	C042B79360DD868DE27BE71C0D189CAF	1611883390472	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354961536356405250	7289E7CCAC8750C39BA81BB862B49E56	1611887293493	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961536356405250	AECA621BD49DBD17B585EFF22D682450	1611941408550	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961536356405250	E515CAE19C59531B083F72C6C0F7F13F	1611949643387	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1354961536356405250	C6ED76D853CCB2D87E7CE083330CA3F5	1611951088235	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354961536356405250	7E3FF062144B0BC30BC79F367D657BDF	1611939983689	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354961536356405250	47CE75076B4EC5B451241F22FB56FBE6	1611886698215	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354961536356405250	562C979B44CA675FF61991D62F444DF2	1611890197232	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354961536356405250	399F030EB7A317B23E340EC7BACE09D6	1614601035463	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961536356405250	785F608A49A333D59696479B96A0FE49	1611883300718	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961536356405250	26E60624FBEE82E2026BFAA54BB8D2C2	1611944096513	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354961536356405250	D85B93A400C2139BFB318C2D34AA1A64	1611883619200	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354961536356405250	618B126ADEEEFE884A7DE8D639478FF6	1611940343996	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354961584897011725	253F0C63E956315784FB45D37662F525	1611981902995	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	399F030EB7A317B23E340EC7BACE09D6	1611948398177	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017206771	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	FAD966ED2A6CBEE628D5FDA66EA62339	1611896618670	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354961584897011725	C6ED76D853CCB2D87E7CE083330CA3F5	1611951320353	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354961584897011725	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889701033	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354961584897011725	9466B3AC539AF0E5099B5FA99E829C3A	1612045238585	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354961584897011725	AECA621BD49DBD17B585EFF22D682450	1611885343771	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	8535D4BC3EE81E45F0DEF730596ACF4B	1611950138524	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354961584897011725	AA57ACE7C3D2000C5D307B3C658FD6AC	1612581460254	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354961584897011725	40625ACC55AFE31D886B21316D26C93A	1612042069797	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	833DB7A8DD53BB58009275B560A225CA	1611883223877	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961584897011725	9B14A13CB320ED7C005AB974BC1429E2	1612628099022	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
1354961670922137609	0B9FF7AEC08366A80F129E379DEADA81	1611885087410	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1354961670922137609	26E60624FBEE82E2026BFAA54BB8D2C2	1611884711481	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354961670922137609	47CE75076B4EC5B451241F22FB56FBE6	1612035863817	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354961670922137609	A9C8E4572500D4AFF54A8ADBB14734AC	1611891527156	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354961670922137609	785F608A49A333D59696479B96A0FE49	1611883252551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354963124080828429	0B9FF7AEC08366A80F129E379DEADA81	1611885015744	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354964133024845825	F6E64367553ED2E144C78F6F625038DC	1611884551963	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354964133024845825	26E60624FBEE82E2026BFAA54BB8D2C2	1611890917206	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354964133024845825	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1612898473008	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354964133024845825	47CE75076B4EC5B451241F22FB56FBE6	1611885805008	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354964574827642887	0B9FF7AEC08366A80F129E379DEADA81	1611884977284	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354964574827642887	FFA63297A44F1B34133F5114E2DD23A7	1611922849888	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354964574827642887	D131CAB4448A94F03BC6DC8992674056	1611888401836	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354965075837267971	27C2CE23A68F32F61C3B361C39E358AD	1611884110531	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354965075837267971	47CE75076B4EC5B451241F22FB56FBE6	1611885761603	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
