,tweet_id,tweet_text,tweet_user_name,tweet_user_description,tweet_user_screen_name,tweet_user_verified,tweet_user_followers_count,tweet_user_verified,tweet_user_withheld_in_countries,tweet_user_protected,tweet_url,tweet_retweet_count,tweet_favorite_count,tweet_possibly_sensitive,annotation_rohit,annotation_mohit,annotation_soyoung,human_annotation
257,1373249657535672323id,"The best vaccine is weight loss, exercise, vitamin D, green food from the earth and water. https://t.co/uogha5c9UE",Jason Whitlock,"I'm a flawed sinner, and that explains why I'm a Christian. Why do I publicly express my Christianity? Reminds me to do better and work on  man in the mirror.",WhitlockJason,TRUE,447526,TRUE,[],FALSE,https://twitter.com/crucker/status/1373248982454050822,1276,10158,FALSE,0,1,0,1
186,1361028464736952327id,Happy Valentine’s Day! https://t.co/kxaTxsZi0v,Todd Rokita,Proven Conservative Leader and Indiana's Attorney General receiving the highest number of votes for any state-wide office in Indiana history.,ToddRokitaIN,TRUE,4977,TRUE,[],FALSE,,305,1573,FALSE,1,1,1,1
217,1370987505399463936id,Hammering Hank Aaron...now Marvelous Marvin Hagler two legends dead after taking the #covid19 vaccine.,Aubrey Huff,"Proud father, international model, & 2 time WS Champ. I believe in God, free speech, America, guns, whiskey, & toxic masculinity. CEO Alpha American Apparel",aubrey_huff,TRUE,205368,TRUE,[],FALSE,,908,2776,,0,1,0,0
289,1354852019023052801id,You haven’t even apologized for the serious physical + mental harm you contributed to from Capitol Police &amp; custodi… https://t.co/5Tw9wpzH8f,Alexandria Ocasio-Cortez,"US Representative,NY-14 (BX & Queens). In a modern, moral, & wealthy society, no American should be too poor to live. 💯% People-Funded, no lobbyist💰. She/her.",AOC,TRUE,12735948,TRUE,[],FALSE,https://twitter.com/i/web/status/1354852019023052801,18498,220665,,1,1,1,1
101,1364032232298582021id,"To heal, we must remember. https://t.co/LVfAnRpHlW",President Biden,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/IURuMIrzxb",POTUS,TRUE,11517546,TRUE,[],FALSE,,16009,167780,FALSE,1,1,1,1
144,1357043985315995649id,Here’s @IlhanMN providing material support to BLM / Antifa domestic terrorists. https://t.co/zVlmNHz802 https://t.co/du8zihSCQU,Marjorie Taylor Greene 🇺🇸,"Congresswoman for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0",mtgreenee,TRUE,415655,TRUE,[],FALSE,https://twitter.com/RepRashida/status/1356998358733357058,2464,5472,FALSE,0,1,0,1
24,1355234532316901378id,"Fact check: No, Joe Biden didn't say that signing lots of executive orders makes you a dictator… https://t.co/3mwhSlnfvV",CNN Politics,"Political news, campaign stories and Washington coverage from CNN Politics.",CNNPolitics,TRUE,4131040,TRUE,[],FALSE,https://twitter.com/i/web/status/1355234532316901378,181,1157,FALSE,1,1,1,1
31,1377087132334981125id,Y’all know that vaccine ain’t approved by the FDA right?,Taylor 🕊,NEW IG : Tayllor.rene,TaylO_orr,FALSE,1574,FALSE,[],FALSE,,188,511,,0,0,0,0
268,1374514885279707144id,"VP Harris repeatedly fails to salute military on Air Force Two, breaking with precedent https://t.co/ToAd7T6din",Fox News,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza",FoxNews,TRUE,20082166,TRUE,[],FALSE,https://fxn.ws/3tTekwL,1272,3957,FALSE,1,1,1,1
7,1375206545215000577id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/1PIZz848kk",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206545215000577,0,0,FALSE,1,1,1,1
207,1354830781596614657id,@scorpii_io Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wro… https://t.co/ybai3AVPSP,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830781596614657,0,0,FALSE,1,1,1,1
150,1370127151421218816id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/iJ9yQq0qQb",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127151421218816,0,0,FALSE,1,1,1,1
235,1354861396148711426id,@UPBeachBum Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wro… https://t.co/tfDldofOV3,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396148711426,0,2,FALSE,1,1,1,1
65,1354830795387494402id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/by9dCIBPnr",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830795387494402,0,0,FALSE,1,1,1,1
184,1369810654626988032id,"The more that people ride bikes, the more hip fractures and cranial bleeds we will see. 

The pandemic is essential… https://t.co/PP3xyamrwY","John Mandrola, MD","Heart rhythm doc, writer/podcaster for @Medscape, learner, cyclist, married to an #HPM doctor. #MedicalConservative. The more you see, the harder medicine gets",drjohnm,TRUE,45676,TRUE,[],FALSE,https://twitter.com/i/web/status/1369810654626988032,425,1716,FALSE,1,0,1,1
58,1361125546529329153id,,,,,,,,,,,,,,0,0,0,0
22,1359130088323883022id,"If the #Jan6 organizers were Trump supporters, then why did they attack us while we were objecting to electoral col… https://t.co/EJ53CC3VdK",Marjorie Taylor Greene 🇺🇸,"Congresswoman for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0",mtgreenee,TRUE,415655,TRUE,[],FALSE,https://twitter.com/i/web/status/1359130088323883022,5119,18108,,0,1,0,0
38,1370111002512097290id,IT'S OVER FOR Y'ALL LMFAOOO https://t.co/NZN1vRDuEn,squid || fan account,"fan account. 🅴 || took a few years to soak up the tears, but look at her now  || any pronouns",greedymotivez,FALSE,3974,FALSE,[],FALSE,,4447,48037,FALSE,0,0,0,0
188,1377394882248015873id,SMOKING WEED (aka GRASS) is NOT a good idea.  I’ve tried it (back in the day) and it was WORSE than anything that h… https://t.co/jU44e2pWGz,Greg Kelly,Host of NUMEROUS programs. You have the RIGHT to say whatever the Hell you want. TWITTER and everyone else need to “Lighten Up”—a HE MAN (but sometimes “Metro”),gregkellyusa,FALSE,345263,FALSE,[],FALSE,https://twitter.com/i/web/status/1377394882248015873,6048,25740,,0,1,0,0
160,1357421548831842306id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Cm8XgliBKC",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548831842306,0,0,FALSE,1,1,1,1
298,1362774562769879044id,"🚨🚨🚨 BREAKING: Coca-Cola is forcing employees to complete online training telling them to ""try to be less white.""… https://t.co/w3Wsboq7Wd","Karlyn Borysenko, most dangerous knitter alive 🧶","Org psychologist. Coach. Unwoke activist. I broke woka-cola. #CamerasInClassrooms. Locals: https://t.co/JyArgETyU4 “The most dangerous knitter alive"" -Dave Rubin",DrKarlynB,FALSE,84206,FALSE,[],FALSE,https://twitter.com/i/web/status/1362774562769879044,18150,35850,FALSE,1,1,0,1
190,1360767812235649027id,,,,,,,,,,,,,,0,0,0,0
43,1375103123069489154id,"More on Biden admin’s plan to support China, Iran, Russia, &amp; powers that oppose U.S. values:

“The IMF wants to iss… https://t.co/PVhSPNgFpA",John Kennedy,The official Twitter page for U.S. Senator John N. Kennedy (R-La.) https://t.co/4ceoNzx1Ck,SenJohnKennedy,TRUE,203623,TRUE,[],FALSE,https://twitter.com/i/web/status/1375103123069489154,82,170,FALSE,1,1,1,1
86,1354861395880284162id,@ChrisHahn Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrot… https://t.co/Otl363shtB,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861395880284162,0,1,FALSE,1,1,1,1
2,1354861112517304322id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/WRXcm7jS8M",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861112517304322,0,1,FALSE,1,1,1,1
9,1362115985814081538id,"@NerdcitiTV Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check… https://t.co/JDPC344rYY",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115985814081538,0,1,FALSE,1,1,1,1
205,1354861397029470209id,@Caesar63BC Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wro… https://t.co/QfKtKr18Og,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861397029470209,1,0,FALSE,1,1,1,1
102,1379428145451782149id,"Georgia: Voter ID, 17 days of early voting.
Colorado: Voter ID, 15 days of early voting.

Atlanta is 51% Black.
Den… https://t.co/dYf5i0qMHt",Tim Scott,Just a South Carolinian living his mama’s American Dream.,SenatorTimScott,TRUE,588611,TRUE,[],FALSE,https://twitter.com/i/web/status/1379428145451782149,5365,18313,,1,1,1,1
211,1336544136808202240id,i wish i was a vocaloid,KEANU,Im not an enemy,keanuisasleep,FALSE,70,FALSE,[],FALSE,,1,4,,1,1,1,1
19,1354948221571788813id,"Yes, I want somebody to shoot Nancy Pelosi in the head and kill FBI agents and arrest teen survivors of school shoo… https://t.co/TdQovBNZzL",LolWhatInsurrectionHat,"Mostly Ken White. I do the RICO. Popehat Report: https://t.co/xplJA72lpq Podcasts: Make No Law, All The Presidents’ Lawyers",Popehat,FALSE,269369,FALSE,[],FALSE,https://twitter.com/i/web/status/1354948221571788813,539,2882,FALSE,1,1,0,1
76,1357421548244586496id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/aQeB4Gnx6I",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548244586496,0,0,FALSE,1,1,1,1
112,1381731256816242696id,"He had a warrant for smoking a joint. He was pulled over for an air freshener.

This is a damn shame. Both should b… https://t.co/oaap7VqGpR",Charles Booker,Exploring a run for U.S. Senate. 💪🏾 Husband. Father. Son. Community Advocate. State Rep. (He/Him) 🏃🏾 Founder @HoodtotheHoller • This is a movement! ✊🏾,Booker4KY,TRUE,360189,TRUE,[],FALSE,https://twitter.com/i/web/status/1381731256816242696,379,2207,FALSE,1,1,0,1
122,1370126847296507905id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/uAr7UFr80f",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126847296507905,0,0,FALSE,1,1,1,1
36,1356656876696469504id,We’re witnessing something that the stock market has never quite experienced before. Standing by our Robinhood comm… https://t.co/hYT4ZNR0oR,Robinhood,Democratizing finance for all. Securities by Robinhood Financial (Member SIPC) Crypto by Robinhood Crypto (licensed by NY Dept. Financial Services),RobinhoodApp,TRUE,477449,TRUE,[],FALSE,https://twitter.com/i/web/status/1356656876696469504,233,2041,FALSE,1,1,0,1
193,1354892097245995017id,"Is Press Secretary Jen Psaki a white supremacist? 

In an alarming development, the Biden administration is display… https://t.co/SL3bRixGXw",ELIJAH SCHAFFER,Reporter @theblaze | Fact Checker | Host @blazetv,ElijahSchaffer,TRUE,279695,TRUE,[],FALSE,https://twitter.com/i/web/status/1354892097245995017,3674,11793,FALSE,0,1,0,1
67,1354869373333360641id,"Democrats are at war with the middle class, doing everything they can to kill blue collar jobs!

https://t.co/DwtPbGXhel",Marjorie Taylor Greene 🇺🇸,"Congresswoman for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0",mtgreenee,TRUE,415655,TRUE,[],FALSE,https://www.foxbusiness.com/politics/biden-energy-nominee-jobs-sacrificed-climate-push,1641,4574,FALSE,1,1,0,1
146,1370180487449341955id,"If it weren’t for President Donald J Trump, there would be no vaccines.",Amy Kremer,Chair @america1stwomen; co-founder @womenfortrump PAC; former Chair #TeaParty Express; #MarchforTrump #MAGA #womenfortrump #stopthesteal https://t.co/S9HVPdbTzs,AmyKremer,TRUE,84097,TRUE,[],FALSE,,3514,16845,,1,0,0,0
46,1370127482641260544id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/bor9M129Gn",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370127482641260544,0,0,FALSE,1,1,1,1
87,1354861396022808578id,@TX3DJohn Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wrote… https://t.co/l1SKpEzBQD,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396022808578,0,0,FALSE,1,1,1,1
269,1354930393531772937id,Speaking of shorting stock did they ever find out who shorted those airlines stocks just before 9/11 ? Just asking.… https://t.co/Q1ioK74MEe,Immortal Technique,Info: info.techimmortal@gmail.com // IG: techimmortal // Facebook: techimmortal // Bookings: JJ@33andwest.com //,ImmortalTech,TRUE,280922,TRUE,[],FALSE,https://twitter.com/i/web/status/1354930393531772937,4415,19166,,1,1,1,1
5,1357421076553244673id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/p4G30TAz7n",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421076553244673,0,0,FALSE,1,1,1,1
154,1354830795391737856id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/6qIIdTXC3b",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830795391737856,0,0,FALSE,1,1,1,1
42,1356096800613142528id,"Trump attempted a coup, which ended with a cop-killing mob assaulting the Capitol. 

Went a little bit beyond “thea… https://t.co/o0Z38TdiO7",S.V. Dáte,White House correspondent at HuffPost. Author of THE USEFUL IDIOT -- Now fully updated post-January 6. https://t.co/2Jupx6dYbB,svdate,TRUE,233899,TRUE,[],FALSE,https://twitter.com/i/web/status/1356096800613142528,137,901,FALSE,0,1,0,1
271,1376320295133442057id,WARNING: 6.0 earthquake is possible in Northern California during the next 48 hours - most likely 03/29 to  03/30 -… https://t.co/IuC9evfIUc,EarthquakePrediction,"Earthquake prediction for California - Alaska, Japan, Greece and Italy. Earthquake forecasts are based on research from (2005 to 2021)",Quakeprediction,FALSE,43518,FALSE,[],FALSE,https://twitter.com/i/web/status/1376320295133442057,116,188,FALSE,1,0,0,0
255,1354861396622667782id,@NewAlbAnnie Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We wr… https://t.co/ZENFz2cO2U,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396622667782,0,0,FALSE,1,1,1,1
225,1357421548232011776id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/KTRQjdvIbv",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1357421548232011776,0,0,FALSE,1,1,1,1
270,1374268519408234505id,,,,,,,,,,,,,,0,0,0,0
106,1354830790069166082id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/fPC6BHTZgA",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830790069166082,0,1,FALSE,1,1,1,1
228,1362115989463134208id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/6Ac1JdXKXm",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115989463134208,0,0,FALSE,1,1,1,1
117,1359520343891841034id,"New research published in Microbiology &amp; Infectious Diseases, immunologist J. Bart Classen warns #mRNA technology u… https://t.co/OWUTf5ShHO",Robert F. Kennedy Jr,"Robert F. Kennedy, Jr. is founder + chairman of @ChildrensHD + co-counsel in #Monsanto #Roundup litigation.",RobertKennedyJr,TRUE,252384,TRUE,[],FALSE,https://twitter.com/i/web/status/1359520343891841034,2200,3050,FALSE,1,0,0,0
49,1356672550143582209id,,,,,,,,,,,,,,0,0,0,0
220,1367656374155554817id,"Gov. Greg Abbott, who has said without evidence that migrants expose Texans to Covid-19, is stalling a federal offe… https://t.co/7h5prGoXu0",CNN,It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app https://t.co/UCHG9M367J,CNN,TRUE,53796128,TRUE,[],FALSE,https://twitter.com/i/web/status/1367656374155554817,265,591,FALSE,1,1,1,1
91,1362116845638094850id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/eH7lBdoYVu",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362116845638094850,0,0,FALSE,1,1,1,1
17,1354830790299848712id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/qKXPTWQoYB",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830790299848712,0,0,FALSE,1,1,1,1
295,1370009564519804934id,"I ran for office (and was elected with 74.7% of the vote) to represent the people, not the politicians.

And that's exactly what I'm doing.",Marjorie Taylor Greene 🇺🇸,"Congresswoman for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American 100% Pro-Life Pro-Gun Pro-Trump https://t.co/S8mJPFXYX0",mtgreenee,TRUE,415655,TRUE,[],FALSE,,7706,50372,,0,1,0,0
111,1358559212872339463id,"Watching the #SuperBowl and seeing so many people in one place is making my heart race. This feels...unsafe. 

And,… https://t.co/JJF3cVGHJA",Eliza Orlins,"Manhattan DA Candidate (June 22, 2021). NYC public defender since ‘09. Appeared on Survivor & The Amazing Race. She/Her/Hers. 欧美玲。#cjreform #WarrenDemocrat",elizaorlins,TRUE,120276,TRUE,[],FALSE,https://twitter.com/i/web/status/1358559212872339463,462,2869,,1,1,1,1
115,1374799248680685577id,Heartbreaking 😢😢 https://t.co/oJYMhDKvS8,P😠😠😠edOff,"Rudeness will get you blocked - simple!
Kindness, compassion, light and love!
I will help give information to get you started but I will not spoon-feed you!",KrystynaWisson,FALSE,9384,FALSE,[],FALSE,,0,0,FALSE,1,0,0,0
16,1354830790064889863id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/I6gA9fVLLO",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830790064889863,0,0,FALSE,1,1,1,1
55,1354593824857853953id,"just found XBurger, which sounds like a third-tier porno site, but is a restaurant in Umm Al Qawain, United Arab Em… https://t.co/1J3oow4jsg",drewtoothpaste,"Listen to https://t.co/7KvX5Gcaxb - weekly facts and stories by me & @NatalieDee. 
Comics @ https://t.co/aSj8H9nvv0 / https://t.co/sfmH24BUHg",drewtoothpaste,FALSE,70634,FALSE,[],FALSE,https://twitter.com/i/web/status/1354593824857853953,6,74,FALSE,1,1,1,1
82,1378720369956229121id,,,,,,,,,,,,,,0,0,0,0
53,1370381092075737088id,"Biden’s vaccination goal of 100 million shots in 100 days was reached on his second day in office by Trump. 

Thank Trump. Not Biden.",Jason D. Meister 🇺🇸,"As seen on Fox News, Fox Business, Bloomberg, Newsmax, One America News / Trump Advisory Board Member / Published Opinion Writer 🇺🇸 RT's aren't endorsements.",jason_meister,FALSE,32018,FALSE,[],FALSE,,1675,5735,,0,1,0,0
28,1362424773322620928id,"In fairness, @AOC booked him the flight to Cancun. It’s really her fault.",George Takei,Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.,GeorgeTakei,TRUE,3247042,TRUE,[],FALSE,,6677,142368,,0,1,1,1
291,1364629679781593091id,"Increase your protection against the virus.

Two masks are better than ONE. https://t.co/znGUaTUqsk",House Democrats,We are THE Democratic Caucus of the United States House of Representatives 🇺🇸 Chair: @RepJeffries & Vice Chair: @RepPeteAguilar. #ForThePeople,HouseDemocrats,TRUE,1259376,TRUE,[],FALSE,,114,436,FALSE,1,0,0,0
79,1375205784234037248id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/5oOaZyvg6E",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375205784234037248,0,0,FALSE,1,1,1,1
161,1354861396547182594id,@snowstormyou Welcome to Birdwatch! 🎉 You can now help identify and add valuable context to misleading Tweets. We w… https://t.co/nq72CsZ3AR,Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354861396547182594,0,1,FALSE,1,1,1,1
280,1357128697061507072id,,,,,,,,,,,,,,0,0,0,0
254,1370126045077073926id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/gE6SSBRiuf",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26453,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126045077073926,0,0,FALSE,1,1,1,1
30,1375206014560002048id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/Y47G59RrwB",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1375206014560002048,0,0,FALSE,1,1,1,1
54,1368681103318454272id,,,,,,,,,,,,,,0,0,0,0
130,1376375609555886080id,Lil Nas just threatened to rape my dad. Sounds about what I'd expect. https://t.co/zQFdSB1oa2,Kaitlin Bennett,Trump is my President,KaitMarieox,FALSE,358618,FALSE,[],FALSE,,1074,6841,FALSE,1,1,1,1
177,1354830795312046085id,"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribut… https://t.co/I4BnEfqPN8",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1354830795312046085,0,0,FALSE,1,1,1,1
293,1373843240093290497id,This is why schools won't open again this fall https://t.co/EaUFL1zTEc,Dr. Jason Johnson,"Prof School of Global Journalism & Communication @morganstateU 
Political Contributor @msnbc 
Contributor @thegrio Host #AWord @slate
@siriusXM
@UVA BA @UNC PhD",DrJasonJohnson,TRUE,246423,TRUE,[],FALSE,https://twitter.com/AmandiOnAir/status/1373639730206814216,458,2505,FALSE,1,0,1,1
90,1370126573886611457id,"@DebraAnnConness Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. C… https://t.co/56BFNPecU2",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1370126573886611457,0,0,FALSE,1,1,1,1
61,1372237187148701699id,Whiteness Is a Pandemic https://t.co/NnxC0lJ23R https://t.co/cwCXfn0K2q,The Root,The Root is a digital magazine that provides thought-provoking commentary and news from a variety of black perspectives.,TheRoot,TRUE,628408,TRUE,[],FALSE,http://dlvr.it/RvqcCm,249,762,FALSE,1,0,1,1
27,1362424773322620928id,"In fairness, @AOC booked him the flight to Cancun. It’s really her fault.",George Takei,Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.,GeorgeTakei,TRUE,3247042,TRUE,[],FALSE,,6677,142368,,0,1,1,1
196,1354880952141553674id,"“We need healing + unity, but I will not take any responsibility for my actions, nor will I acknowledge the contrib… https://t.co/QoimxKykTC",Alexandria Ocasio-Cortez,"US Representative,NY-14 (BX & Queens). In a modern, moral, & wealthy society, no American should be too poor to live. 💯% People-Funded, no lobbyist💰. She/her.",AOC,TRUE,12735948,TRUE,[],FALSE,https://twitter.com/i/web/status/1354880952141553674,18846,136791,,1,1,1,1
126,1361387776751652876id,George Washington turned an army of ragtag troops into an unstoppable force that defeated the British &amp; secured Ame… https://t.co/BnBiwsQRaQ,Nikki Haley,Former U.S. Ambassador to the UN. 116th Governor of South Carolina. Founder of @standamericanow. @ClemsonUniv Tiger. Proud American 🇺🇸.,NikkiHaley,TRUE,681393,TRUE,[],FALSE,https://twitter.com/i/web/status/1361387776751652876,730,5793,,1,1,0,1
127,1354521748125806593id,,,,,,,,,,,,,,0,0,0,0
70,1380255607735910402id,The Second Amendment was about maintaining slavery and as a white supremacist guard against uprisings by people of… https://t.co/k1WMLgBsKj,Jared Yates Sexton,"Hoosier, Political Analyst, Assoc Prof, Muckrake Podcast, AMERICAN RULE: HOW A NATION CONQUERED THE WORLD BUT FAILED ITS PEOPLE @duttonbooks, Opinions my own",JYSexton,TRUE,253221,TRUE,[],FALSE,https://twitter.com/i/web/status/1380255607735910402,550,2075,,1,0,0,0
75,1362115403304947712id,"@skol1615 Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check ou… https://t.co/kqa8j7h12L",Birdwatch,"Empowering the Twitter community to create a better-informed world.

Questions? Tweet/DM us.",birdwatch,TRUE,26452,TRUE,[],FALSE,https://twitter.com/i/web/status/1362115403304947712,0,0,FALSE,1,1,1,1
182,1354945711159320579id,"Some legislators want to force schools to open--tell them it's a BAD idea! Act Now ⬇️
https://t.co/dXHIz4SXzS",Virginia Education Association,"We are 50,000+ teachers, school support professionals, and others dedicated to Great Public Schools for Every Child in the Commonwealth of Virginia.",VEA4Kids,FALSE,4298,FALSE,[],FALSE,https://shr.link/xqymj,11,21,FALSE,0,1,0,1
